RespId     	Model Name               	Context	Temp	Duration	Date Time	Eval Tokens	UPC	Model User Prompt	Eval Duration	Prompt Eval Tokens	Tokens Per Second	SysPmtCd	Model SYstem Prompt	Web Search	Docs	Web Search URL	CPU_GPU	RAM	OS	Computer	Server	Response File
a11_t041.01	 qwen2:0.5b               	16000	 0.3	   0.79	  2025-04-15 22:45	   44	KP0	Summarize the key events...	   0.49	    30	 89.99	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.01.4.50415.2245_Response.txt
a11_t041.02	 qwen2:0.5b               	16000	 0.3	   7.55	  2025-04-15 22:45	  543	KP0	Summarize the key events...	   7.50	    30	 72.39	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.02.4.50415.2245_Response.txt
a11_t041.01	 qwen2:0.5b               	16000	 0.3	   4.20	  2025-04-15 22:49	  259	KP0	Summarize the key events...	   3.55	    30	 72.92	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.01.4.50415.2249_Response.txt
a11_t041.02	 qwen2:0.5b               	16000	 0.3	  15.49	  2025-04-15 22:49	 1042	KP0	Summarize the key events...	  15.43	    30	 67.52	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.02.4.50415.2249_Response.txt
a11_t041.01	 qwen2:0.5b               	16000	 0.3	  10.06	  2025-04-15 23:06	  678	KP0	Summarize the key events...	   9.47	    30	 71.56	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.01.4.50415.2306_Response.txt
a11_t041.02	 qwen2:0.5b               	16000	 0.3	   0.47	  2025-04-15 23:06	   32	KP0	Summarize the key events...	   0.42	    30	 76.58	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.02.4.50415.2306_Response.txt
a11_t041.03	 qwen2:0.5b               	16000	 0.3	  33.60	  2025-04-15 23:08	 2016	KP0	Summarize the key events...	  33.07	    30	 60.96	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.03.4.50415.2308_Response.txt
a11_t041.01	 qwen2:0.5b               	16000	 0.3	   1.49	  2025-04-15 23:21	   15	KP0	Summarize the key events...	   0.13	    30	111.85	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.01.4.50415.2321_Response.txt
a11_t041.02	 qwen2:0.5b               	16000	 0.3	   1.00	  2025-04-15 23:21	   73	KP0	Summarize the key events...	   0.96	    30	 76.41	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.02.4.50415.2321_Response.txt
a11_t041.01	 qwen2:0.5b               	16000	 0.3	   5.93	  2025-04-15 23:21	  413	KP0	Summarize the key events...	   5.56	    30	 74.27	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.01.4.50415.2321_Response.txt
a11_t041.02	 qwen2:0.5b               	16000	 0.3	   5.58	  2025-04-15 23:22	  401	KP0	Summarize the key events...	   5.53	    30	 72.48	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.02.4.50415.2322_Response.txt
a11_t041.01	 qwen2:0.5b               	16000	 0.3	   0.75	  2025-04-15 23:23	   23	KP0	Summarize the key events...	   0.23	    30	 99.70	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.01.4.50415.2323_Response.txt
a11_t041.02	 qwen2:0.5b               	16000	 0.3	   0.69	  2025-04-15 23:23	   50	KP0	Summarize the key events...	   0.64	    30	 78.04	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.02.4.50415.2323_Response.txt
a11_t041.03	 qwen2:0.5b               	16000	 0.3	   0.53	  2025-04-15 23:24	   19	KP0	Summarize the key events...	   0.18	    30	106.27	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.03.4.50415.2324_Response.txt
a11_t041.01	 qwen2:0.5b               	16000	 0.3	  15.72	  2025-04-15 23:25	 1035	KP0	Summarize the key events...	  15.14	    30	 68.36	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.01.4.50415.2325_Response.txt
a11_t041.02	 qwen2:0.5b               	16000	 0.3	   0.53	  2025-04-15 23:26	   37	KP0	Summarize the key events...	   0.48	    30	 77.05	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.02.4.50415.2326_Response.txt
a11_t041.01	 qwen2:0.5b               	16000	 0.3	   9.60	  2025-04-15 23:31	  594	KP0	Summarize the key events...	   8.22	    30	 72.28	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.01.4.50415.2331_Response.txt
a11_t041.02	 qwen2:0.5b               	16000	 0.3	   0.43	  2025-04-15 23:32	   29	KP0	Summarize the key events...	   0.38	    30	 75.84	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.02.4.50415.2332_Response.txt
a11_t041.01	 qwen2:0.5b               	16000	 0.3	   0.89	  2025-04-15 23:32	   41	KP0	Summarize the key events...	   0.48	    30	 85.71	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.01.4.50415.2332_Response.txt
a11_t041.02	 qwen2:0.5b               	16000	 0.3	   0.37	  2025-04-15 23:32	   24	KP0	Summarize the key events...	   0.32	    30	 75.15	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.02.4.50415.2332_Response.txt
a11_t041.01	 qwen2:0.5b               	16000	 0.3	   0.67	  2025-04-15 23:33	   31	KP0	Summarize the key events...	   0.34	    30	 92.07	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.01.4.50415.2333_Response.txt
a11_t041.02	 qwen2:0.5b               	16000	 0.3	   8.23	  2025-04-15 23:33	  582	KP0	Summarize the key events...	   8.18	    30	 71.16	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.02.4.50415.2333_Response.txt
a11_t041.01	 qwen2:0.5b               	16000	 0.3	   0.85	  2025-04-15 23:33	   43	KP0	Summarize the key events...	   0.53	    30	 80.55	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.01.4.50415.2333_Response.txt
a11_t041.02	 qwen2:0.5b               	16000	 0.3	   9.09	  2025-04-15 23:33	  639	KP0	Summarize the key events...	   9.04	    30	 70.72	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.02.4.50415.2333_Response.txt
a11_t041.01	 qwen2:0.5b               	16000	 0.3	   1.86	  2025-04-15 23:40	   29	KP0	Summarize the key events...	   0.35	    30	 82.36	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.01.4.50415.2340_Response.txt
a11_t041.02	 qwen2:0.5b               	16000	 0.3	   0.96	  2025-04-15 23:40	   66	KP0	Summarize the key events...	   0.91	    30	 72.30	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.02.4.50415.2340_Response.txt
a11_t041.01	 qwen2:0.5b               	16000	 0.3	   7.89	  2025-04-15 23:42	  543	KP0	Summarize the key events...	   7.47	    30	 72.67	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.01.4.50415.2342_Response.txt
a11_t041.01	 qwen2:0.5b               	16000	 0.3	   6.76	  2025-04-15 23:43	  451	KP0	Summarize the key events...	   6.37	    30	 70.79	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.01.4.50415.2343_Response.txt
a11_t041.01	 qwen2:0.5b               	16000	 0.3	   7.79	  2025-04-15 23:43	  540	KP0	Summarize the key events...	   7.34	    30	 73.56	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.01.4.50415.2343_Response.txt
a11_t041.01	 qwen2:0.5b               	 8000	 0.3	   1.30	  2025-04-15 23:44	   37	KP0	Summarize the key events...	   0.42	    59	 87.52	GKN1-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t041.01.4.50415.2344_Response.txt
a11_t042.01	 qwen2:0.5b               	16000	 0.6	   6.30	  2025-04-15 23:44	  369	KP0	Summarize the key events...	   4.98	    59	 74.17	GKN2-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t042.01.4.50415.2344_Response.txt
a11_t043.01	 qwen2:0.5b               	32000	 0.9	  13.39	  2025-04-15 23:44	  875	KP0	Summarize the key events...	  12.46	    59	 70.20	GKN3-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t043.01.4.50415.2344_Response.txt
a11_t044.01	 qwen2:0.5b               	 6000	 0.3	   8.12	  2025-04-15 23:44	  528	KP0	Summarize the key events...	   7.26	    75	 72.74	GKN4-DETA	You are a knowledgeable ...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t044.01.4.50415.2344_Response.txt
a11_t041.01	 qwen2:0.5b               	 8000	 0.3	  35.66	  2025-04-15 23:46	 2121	KP0	Summarize the key events...	  34.70	    59	 61.12	GKN1-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t041.01.4.50415.2346_Response.txt
a11_t042.01	 qwen2:0.5b               	16000	 0.6	   8.83	  2025-04-15 23:46	  527	KP0	Summarize the key events...	   7.37	    59	 71.49	GKN2-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t042.01.4.50415.2346_Response.txt
a11_t043.01	 qwen2:0.5b               	32000	 0.9	   8.70	  2025-04-15 23:46	  561	KP0	Summarize the key events...	   7.79	    59	 72.03	GKN3-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t043.01.4.50415.2346_Response.txt
a11_t044.01	 qwen2:0.5b               	 6000	 0.3	   9.87	  2025-04-15 23:46	  633	KP0	Summarize the key events...	   8.96	    75	 70.61	GKN4-DETA	You are a knowledgeable ...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t044.01.4.50415.2346_Response.txt
a11_t041.01	 qwen2:0.5b               	 8000	 0.3	   4.47	  2025-04-15 23:49	  259	KP0	Summarize the key events...	   3.47	    59	 74.59	GKN1-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t041.01.4.50415.2349_Response.txt
a11_t041.01	 qwen2:0.5b               	 8000	 0.3	   1.22	  2025-04-15 23:52	   22	KP0	Summarize the key events...	   0.24	    59	 91.48	GKN1-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t041.01.4.50415.2352_Response.txt
a11_t042.01	 qwen2:0.5b               	16000	 0.6	   1.66	  2025-04-15 23:52	   23	KP0	Summarize the key events...	   0.23	    59	100.78	GKN2-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t042.01.4.50415.2352_Response.txt
a11_t043.01	 qwen2:0.5b               	32000	 0.9	   8.49	  2025-04-15 23:52	  548	KP0	Summarize the key events...	   7.57	    59	 72.42	GKN3-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t043.01.4.50415.2352_Response.txt
a11_t044.01	 qwen2:0.5b               	 6000	 0.3	   7.56	  2025-04-15 23:52	  477	KP0	Summarize the key events...	   6.65	    75	 71.68	GKN4-DETA	You are a knowledgeable ...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t044.01.4.50415.2352_Response.txt
a11_t041.01	 qwen2:0.5b               	 8000	 0.3	   1.12	  2025-04-15 23:54	   20	KP0	Summarize the key events...	   0.20	    59	 99.45	GKN1-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t041.01.4.50415.2354_Response.txt
a11_t042.01	 qwen2:0.5b               	16000	 0.6	  10.04	  2025-04-15 23:54	  603	KP0	Summarize the key events...	   8.54	    59	 70.60	GKN2-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t042.01.4.50415.2354_Response.txt
a11_t043.01	 qwen2:0.5b               	32000	 0.9	   1.03	  2025-04-15 23:54	   15	KP0	Summarize the key events...	   0.14	    59	108.18	GKN3-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t043.01.4.50415.2354_Response.txt
a11_t044.01	 qwen2:0.5b               	 6000	 0.3	   8.88	  2025-04-15 23:54	  576	KP0	Summarize the key events...	   8.01	    75	 71.94	GKN4-DETA	You are a knowledgeable ...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t044.01.4.50415.2354_Response.txt
a11_t041.01	 qwen2:0.5b               	 8000	 0.3	   8.63	  2025-04-15 23:58	  542	KP0	Summarize the key events...	   7.61	    59	 71.25	GKN1-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t041.01.4.50415.2358_Response.txt
a11_t042.01	 qwen2:0.5b               	16000	 0.6	   8.78	  2025-04-15 23:58	  520	KP0	Summarize the key events...	   7.26	    59	 71.61	GKN2-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t042.01.4.50415.2358_Response.txt
a11_t041.01	 qwen2:0.5b               	 8000	 0.3	  12.38	  2025-04-15 23:58	  805	KP0	Summarize the key events...	  11.49	    59	 70.08	GKN1-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t041.01.4.50415.2356_Response.txt
a11_t042.01	 qwen2:0.5b               	16000	 0.6	   9.16	  2025-04-15 23:59	  549	KP0	Summarize the key events...	   7.65	    59	 71.75	GKN2-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t042.01.4.50415.2356_Response.txt
a11_t041.01	 qwen2:0.5b               	 8000	 0.3	  15.06	  2025-04-16 00:01	  972	KP0	Summarize the key events...	  14.07	    59	 69.10	GKN1-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t041.01.4.50416.0001_Response.txt
